location,date,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,population
Vietnam,2020-07-09,3.758,0.02,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-10,3.758,0.02,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-11,3.768,0.022,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-12,3.768,0.022,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-13,3.789,0.025,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-14,3.789,0.004,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-15,3.799,0.006,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-16,3.88,0.017,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-17,3.88,0.017,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-18,3.891,0.017,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-19,3.891,0.017,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-20,3.901,0.016,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-21,3.911,0.017,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-22,4.084,0.041,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-23,4.155,0.039,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-24,4.196,0.045,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-25,4.227,0.048,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-26,4.257,0.052,,0.0,,,,,,,,55.56,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-27,4.278,0.054,,0.0,,,,,,,,69.44,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-28,4.39,0.068,,0.0,,,,,,,,75.0,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-29,4.542,0.065,,0.0,,,,,,,,75.0,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-30,4.675,0.074,,0.0,,,,,,,,76.85,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-07-31,5.184,0.141,,0.0,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-01,5.683,0.208,0.02,0.003,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-02,6.009,0.25,0.031,0.004,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-03,6.325,0.292,0.061,0.009,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-04,6.64,0.322,0.081,0.012,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-05,6.844,0.329,0.081,0.012,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-06,7.302,0.375,0.081,0.012,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-07,7.638,0.351,0.102,0.015,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-08,8.036,0.336,0.102,0.012,,,,,,,,79.63,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-09,8.27,0.323,0.102,0.01,,,,,,,,75.93,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-10,8.565,0.32,0.112,0.007,,,,,,,,75.93,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-11,8.626,0.284,0.153,0.01,,,,,,,,75.93,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-12,8.82,0.282,0.173,0.013,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-13,8.993,0.242,0.183,0.015,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-14,9.278,0.234,0.214,0.016,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-15,9.472,0.205,0.224,0.017,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-16,9.686,0.202,0.234,0.019,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-17,9.818,0.179,0.244,0.019,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-18,10.012,0.198,0.255,0.015,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-19,10.073,0.179,0.255,0.012,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-20,10.113,0.16,0.255,0.01,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-21,10.256,0.14,0.255,0.006,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-22,10.276,0.115,0.255,0.004,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-23,10.327,0.092,0.265,0.004,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-24,10.348,0.076,0.275,0.004,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-25,10.409,0.057,0.275,0.003,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-26,10.48,0.058,0.275,0.003,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-27,10.531,0.06,0.295,0.006,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-28,10.551,0.042,0.306,0.007,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-29,10.572,0.042,0.306,0.007,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-30,10.592,0.038,0.326,0.009,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-08-31,10.592,0.035,0.326,0.007,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-01,10.633,0.032,0.346,0.01,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-02,10.633,0.022,0.346,0.01,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-03,10.653,0.017,0.346,0.007,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-04,10.653,0.015,0.356,0.007,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-05,10.684,0.016,0.356,0.007,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-06,10.684,0.013,0.356,0.004,,,,,,,,81.02,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-07,10.684,0.013,0.356,0.004,,,,,,,,81.02,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-08,10.684,0.007,0.356,0.001,,,,,,,,81.02,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-09,10.735,0.015,0.356,0.001,,,,,,,,81.02,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-10,10.786,0.019,0.356,0.001,,,,,,,,81.02,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-11,10.786,0.019,0.356,0.0,,,,,,,,81.02,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-12,10.796,0.016,0.356,0.0,,,,,,,,81.02,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-13,10.796,0.016,0.356,0.0,,,,,,,,81.02,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-14,10.826,0.02,0.356,0.0,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-15,10.826,0.02,0.356,0.0,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-16,10.826,0.013,0.356,0.0,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-17,10.826,0.006,0.356,0.0,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-18,10.857,0.01,0.356,0.0,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-19,10.877,0.012,0.356,0.0,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-20,10.877,0.012,0.356,0.0,,,,,,,,77.31,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-21,10.877,0.007,0.356,0.0,,,,,,,,75.46,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-22,10.877,0.007,0.356,0.0,,,,,,,,75.46,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-23,10.877,0.007,0.356,0.0,,,,,,,,75.46,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-24,10.887,0.009,0.356,0.0,,,,,,,,75.46,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-25,10.887,0.004,0.356,0.0,,,,,,,,75.46,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-26,10.887,0.001,0.356,0.0,,,,,,,,63.89,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-27,10.887,0.001,0.356,0.0,,,,,,,,63.89,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-28,10.938,0.009,0.356,0.0,,,,,,,,63.89,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-29,10.969,0.013,0.356,0.0,,,,,,,,63.89,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-09-30,11.142,0.038,0.356,0.0,,,,,,,,63.89,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-01,11.152,0.038,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-02,11.152,0.038,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-03,11.162,0.039,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-04,11.162,0.039,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-05,11.162,0.032,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-06,11.173,0.029,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-07,11.183,0.006,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-08,11.193,0.006,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-09,11.203,0.007,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-10,11.254,0.013,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-11,11.274,0.016,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-12,11.295,0.019,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-13,11.305,0.019,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-14,11.336,0.022,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-15,11.427,0.033,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-16,11.448,0.035,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-17,11.448,0.028,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-18,11.468,0.028,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-19,11.549,0.036,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-20,11.611,0.044,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-21,11.621,0.041,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-22,11.661,0.033,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-23,11.692,0.035,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-24,11.692,0.035,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-25,11.814,0.049,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-26,11.896,0.049,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-27,11.906,0.042,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-28,11.936,0.045,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-29,11.947,0.041,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-30,11.987,0.042,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-10-31,11.987,0.042,0.356,0.0,,,,,,,,58.33,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-01,12.018,0.029,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-02,12.018,0.017,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-03,12.14,0.033,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-04,12.252,0.045,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-05,12.293,0.049,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-06,12.323,0.048,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-07,12.354,0.052,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-08,12.354,0.048,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-09,12.354,0.048,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-10,12.385,0.035,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-11,12.486,0.033,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-12,12.751,0.065,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-13,12.761,0.063,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-14,12.792,0.063,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-15,12.884,0.076,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-16,13.047,0.099,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-17,13.067,0.097,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-18,13.118,0.09,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-19,13.24,0.07,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-20,13.281,0.074,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-21,13.291,0.071,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-22,13.301,0.06,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-23,13.311,0.038,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-24,13.362,0.042,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-25,13.403,0.041,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-26,13.454,0.031,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-27,13.556,0.039,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-28,13.637,0.049,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-29,13.658,0.051,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-11-30,13.678,0.052,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-01,13.719,0.051,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-02,13.759,0.051,0.356,0.0,,,,,,,,45.37,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-03,13.831,0.054,0.356,0.0,,,,,,,,50.93,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-04,13.861,0.044,0.356,0.0,,,,,,,,50.93,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-05,13.861,0.032,0.356,0.0,,,,,,,,50.93,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-06,13.902,0.035,0.356,0.0,,,,,,,,50.93,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-07,13.912,0.033,0.356,0.0,,,,,,,,50.93,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-08,13.922,0.029,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-09,14.024,0.038,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-10,14.065,0.033,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-11,14.106,0.035,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-12,14.167,0.044,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-13,14.208,0.044,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-14,14.228,0.045,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-15,14.279,0.051,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-16,14.309,0.041,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-17,14.309,0.035,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-18,14.33,0.032,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-19,14.36,0.028,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-20,14.371,0.023,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-21,14.391,0.023,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-22,14.401,0.017,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-23,14.462,0.022,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-24,14.472,0.023,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-25,14.595,0.038,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-26,14.656,0.042,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-27,14.666,0.042,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-28,14.676,0.041,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-29,14.778,0.054,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-30,14.808,0.049,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2020-12-31,14.829,0.051,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
Vietnam,2021-01-01,15.012,0.06,0.356,0.0,,,,,,,,56.48,308.127,32.6,2.0,245.465,6.0,1.0,45.9,2.6,98186856.0
