CountryName,Date,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,population,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H8M_Protection of elderly people,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Brazil,20210818,94646.038,133.236,2644.943,3.934,,,79.76,24.44,,8836,0.559,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210819,94820.727,135.046,2650.08,3.865,,,80.93,24.93,,9016,0.556,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210820,95014.463,141.197,2655.022,3.924,,,81.92,25.35,,8987,0.545,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210821,95183.124,138.764,2659.568,3.812,,,82.48,25.55,,8872,0.533,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210822,95340.509,138.734,2663.609,3.748,,,82.75,25.62,,8952,0.537,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210823,95472.354,136.907,2666.851,3.597,,,83.72,26.01,,8958,0.542,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210824,95539.251,137.203,2668.328,3.629,,,84.83,26.47,,8560,0.513,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210825,95600.107,136.296,2669.819,3.554,,,85.79,26.86,,8603,0.518,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210826,95743.489,131.823,2673.971,3.413,,,86.43,27.31,,7856,0.448,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210827,95885.937,124.496,2678.165,3.306,,,87.34,27.75,,7742,0.435,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210828,96030.024,120.986,2682.437,3.267,,,87.95,28.06,,7821,0.427,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210829,96157.025,116.645,2685.972,3.195,,,88.23,28.18,,7828,0.421,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210830,96271.737,114.198,2689.149,3.185,,,88.95,28.51,,7474,0.393,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210831,96333.089,113.405,2690.533,3.172,,,90.18,29.12,,7644,0.389,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,1,3,1,2,2,1,1,0,,,2,1,0,,0,4,1,51.39,46.09,50.89,12.5
Brazil,20210901,96381.697,111.656,2691.768,3.136,,,91.11,29.61,,7603,0.37,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.98,51.58,55.38,25
Brazil,20210902,96495.898,107.487,2695.665,3.099,,,92.03,30.14,0,7988,0.397,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.93,51.55,55.35,25
Brazil,20210903,96622.899,105.28,2699.088,2.989,,,92.92,30.7,0,7983,0.379,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.88,51.52,55.31,25
Brazil,20210904,96744.954,102.133,2702.636,2.885,,,93.41,31.01,0,7796,0.36,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.85,51.51,55.29,25
Brazil,20210905,96863.688,100.952,2706.147,2.882,,,93.59,31.11,0,7664,0.349,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.84,51.5,55.29,25
Brazil,20210906,96964.954,99.031,2709.361,2.887,,,94.29,31.44,0.01,7636,0.346,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.81,51.49,55.27,25
Brazil,20210907,97024.936,98.835,2710.596,2.866,,,94.55,31.59,0.01,6237,0.271,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.79,51.48,55.26,25
Brazil,20210908,97067.451,97.965,2711.442,2.811,,,95.35,32.11,0.01,6057,0.249,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.75,51.45,55.23,25
Brazil,20210909,97130.824,90.704,2713.118,2.493,,,96.38,32.79,0.02,6215,0.243,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.68,51.41,55.19,25
Brazil,20210910,97197.842,82.135,2714.279,2.17,,,97.49,33.52,0.02,6529,0.247,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.62,51.38,55.15,25
Brazil,20210911,97341.312,85.194,2717.777,2.163,,,98.1,33.93,0.03,6699,0.249,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.58,51.36,55.12,25
Brazil,20210912,97415.395,78.815,2720.898,2.107,,,98.33,34.07,0.03,6760,0.25,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.57,51.35,55.11,25
Brazil,20210913,97481.875,73.846,2724.204,2.12,,,99.02,34.55,0.04,6754,0.229,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.52,51.32,55.08,25
Brazil,20210914,97531.175,72.32,2725.565,2.138,,,100.01,35.21,0.06,7803,0.258,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.46,51.29,55.05,25
Brazil,20210915,97562.037,70.655,2726.564,2.16,,,100.89,35.76,0.09,7925,0.261,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.41,51.26,55.01,25
Brazil,20210916,97624.299,70.497,2729.959,2.406,,,101.59,36.22,0.1,7448,0.244,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.37,51.24,54.98,25
Brazil,20210917,97692.944,70.729,2733.674,2.771,,,102.67,36.94,0.12,7400,0.24,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.3,51.2,54.94,25
Brazil,20210918,97852.743,73.062,2736.661,2.698,,,103.18,37.27,0.12,7254,0.237,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.27,51.18,54.92,25
Brazil,20210919,97904.77,69.911,2738.207,2.473,,,103.38,37.38,0.12,7213,0.237,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.26,51.18,54.92,25
Brazil,20210920,98601.92,160.007,2742.55,2.621,,,103.93,37.74,0.16,7018,0.232,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.23,51.16,54.89,25
Brazil,20210921,98645.847,159.239,2743.683,2.588,,,104.77,38.3,0.18,6804,0.224,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.17,51.13,54.86,25
Brazil,20210922,98682.464,160.061,2744.626,2.58,,,105.57,38.85,0.2,6678,0.213,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.12,51.1,54.83,25
Brazil,20210923,98679.802,,2746.878,2.417,,,106.4,39.42,0.21,6877,0.217,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.07,51.07,54.79,25
Brazil,20210924,98849.197,165.559,2750.947,2.467,,,107.24,40,0.24,6516,0.199,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,56.02,51.04,54.76,25
Brazil,20210925,98963.5,159.06,2753.956,2.471,,,107.74,40.31,0.25,6520,0.2,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.99,51.02,54.74,25
Brazil,20210926,99053.778,164.524,2757.203,2.714,,,107.98,40.46,0.26,6578,0.2,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.97,51.02,54.73,25
Brazil,20210927,99126.639,75.34,2759.697,2.45,,,108.57,40.79,0.38,6629,0.196,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.94,51,54.71,25
Brazil,20210928,99166.897,74.816,2760.825,2.449,,,109.43,41.38,0.41,6651,0.193,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.89,50.97,54.68,25
Brazil,20210929,99233.883,79.154,2761.801,2.454,,,110.22,41.92,0.44,6645,0.193,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.84,50.94,54.65,25
Brazil,20210930,99305.383,89.369,2765.484,2.658,,,111.09,42.46,0.51,6695,0.193,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.79,50.91,54.61,25
Brazil,20211001,99387.849,76.95,2768.623,2.525,,,112.02,43.08,0.6,6839,0.193,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.73,50.88,54.58,25
Brazil,20211002,99515.695,78.885,2771.535,2.511,,,112.51,43.4,0.65,6813,0.184,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.7,50.86,54.56,25
Brazil,20211003,99601.979,78.314,2773.746,2.363,,,112.69,43.51,0.67,6725,0.18,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.69,50.86,54.55,25
Brazil,20211004,99664.52,76.84,2776.059,2.337,,,113.2,43.81,0.76,6609,0.176,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.66,50.84,54.53,25
Brazil,20211005,99706.338,77.063,2777.104,2.326,,,113.92,44.24,0.87,6419,0.169,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.62,50.82,54.51,25
Brazil,20211006,99754.756,74.41,2778.051,2.322,,,114.74,44.75,1.01,6460,0.161,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.58,50.79,54.48,25
Brazil,20211007,99850.096,77.816,2781.196,2.245,,,115.56,45.23,1.17,6389,0.151,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.53,50.77,54.45,25
Brazil,20211008,99933.198,77.907,2783.657,2.148,,,116.35,45.73,1.31,6181,0.14,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.49,50.74,54.42,25
Brazil,20211009,100005.609,69.988,2785.752,2.031,,,116.82,46.01,1.42,6152,0.134,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.46,50.73,54.4,25
Brazil,20211010,100090.006,69.718,2788.608,2.123,,,117.11,46.22,1.45,6315,0.134,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.44,50.72,54.39,25
Brazil,20211011,100166.411,71.699,2790.485,2.061,,,117.58,46.48,1.52,6258,0.137,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.42,50.7,54.37,25
Brazil,20211012,100206.534,71.457,2791.33,2.032,,,117.76,46.59,1.55,5486,0.117,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.41,50.7,54.37,25
Brazil,20211013,100238.664,69.13,2792.268,2.031,,,118.17,46.85,1.65,4890,0.099,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.38,50.68,54.35,25
Brazil,20211014,100272.842,60.392,2793.127,1.704,,,119.25,47.5,1.74,5269,0.121,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.32,50.65,54.31,25
Brazil,20211015,100309.31,53.73,2793.945,1.47,,,120.22,48.08,1.9,5529,0.133,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.27,50.62,54.28,25
Brazil,20211016,100375.669,52.866,2796.383,1.519,,,120.83,48.45,2.01,5728,0.141,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.23,50.6,54.26,25
Brazil,20211017,100446.445,50.92,2799.03,1.489,,,121.07,48.59,2.06,5662,0.141,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,2,2,3,1,0,,,2,3,0,,0,3,0,55.22,50.59,54.25,25
Brazil,20211018,100498.694,47.469,2801.273,1.541,,,121.6,48.87,2.25,5745,0.131,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.93,45.37,48.28,25
Brazil,20211019,100525.344,45.544,2801.877,1.507,,,122.41,49.4,2.39,6640,0.146,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.89,45.35,48.25,25
Brazil,20211020,100559.926,45.895,2802.727,1.494,,,123.36,49.97,2.57,7418,0.167,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,2,2,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.83,45.32,48.22,25
Brazil,20211021,100620.159,49.617,2804.538,1.63,,,123.83,50.25,2.68,6541,0.129,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.81,45.3,48.2,25
Brazil,20211022,100692.653,54.763,2806.271,1.761,,,124.45,50.62,2.84,6047,0.11,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.77,45.28,48.18,25
Brazil,20211023,100770.925,56.465,2808.365,1.712,,,124.77,50.82,2.9,5627,0.099,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.75,45.27,48.17,25
Brazil,20211024,100838.278,55.976,2810.502,1.639,,,125.14,51.06,2.94,5812,0.104,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.73,45.26,48.15,25
Brazil,20211025,100892.692,56.285,2811.979,1.529,,,126.26,51.81,3.19,6660,0.114,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.66,45.22,48.11,25
Brazil,20211026,100921.506,56.595,2812.847,1.567,,,127.13,52.29,3.41,6735,0.115,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.62,45.2,48.08,25
Brazil,20211027,100948.429,55.5,2813.59,1.552,,,127.92,52.78,3.59,6521,0.104,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.57,45.17,48.05,25
Brazil,20211028,101010.775,55.802,2815.643,1.586,,,128.68,53.23,3.77,6925,0.113,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.53,45.15,48.02,25
Brazil,20211029,101090.585,56.847,2817.654,1.626,,,129.43,53.67,3.97,7114,0.115,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.49,45.12,48,25
Brazil,20211030,101161.495,55.796,2819.461,1.585,,,129.7,53.83,4.03,7051,0.113,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.48,45.12,47.99,25
Brazil,20211031,101217.065,54.112,2821.291,1.541,,,129.89,53.93,4.09,6783,0.106,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,1,0,,,2,3,0,,0,3,0,45.47,45.11,47.98,25
Brazil,20211101,101266.728,53.434,2822.368,1.484,,,130.02,54.01,4.12,5372,0.09,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.46,41.98,47.98,0
Brazil,20211102,101298.129,53.803,2822.972,1.446,,,130.13,54.06,4.16,4287,0.07,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.45,41.97,47.97,0
Brazil,20211103,101315.954,52.504,2823.427,1.405,,,130.61,54.35,4.3,3843,0.06,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.43,41.96,47.96,0
Brazil,20211104,101345.822,47.864,2824.119,1.211,,,131.28,54.77,4.42,3718,0.059,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.39,41.94,47.93,0
Brazil,20211105,101413.913,46.19,2824.881,1.032,,,132.22,55.38,4.62,3979,0.061,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.33,41.9,47.89,0
Brazil,20211106,101475.925,44.919,2826.906,1.064,,,132.54,55.57,4.71,4056,0.06,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.31,41.89,47.88,0
Brazil,20211107,101537.793,45.818,2828.712,1.06,,,132.8,55.69,4.72,4165,0.074,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.3,41.89,47.88,0
Brazil,20211108,101592.903,46.597,2830.236,1.124,,,133.54,56.14,4.9,5024,0.089,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.26,41.87,47.85,0
Brazil,20211109,101621.304,46.168,2830.51,1.077,,,134.2,56.54,5.06,5822,0.1,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.22,41.84,47.83,0
Brazil,20211110,101647.489,47.362,2831.095,1.095,,,134.89,56.96,5.22,6105,0.108,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.19,41.82,47.8,0
Brazil,20211111,101698.336,50.359,2831.945,1.118,,,135.63,57.4,5.38,6210,0.108,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.14,41.8,47.77,0
Brazil,20211112,101755.336,48.775,2833.245,1.195,,,136.2,57.78,5.55,5686,0.094,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.11,41.78,47.75,0
Brazil,20211113,101826.395,50.067,2834.119,1.03,,,136.52,58,5.62,5678,0.092,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.09,41.77,47.74,0
Brazil,20211114,101894.194,50.914,2835.359,0.949,,,136.7,58.11,5.65,5571,0.08,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.08,41.76,47.73,0
Brazil,20211115,101962.197,52.756,2838.754,1.217,,,136.98,58.27,5.73,4907,0.066,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.06,41.75,47.72,0
Brazil,20211116,101981.374,51.439,2839.037,1.218,,,137.3,58.48,5.82,4424,0.056,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45.04,42.52,48.6,0
Brazil,20211117,101994.374,49.555,2839.33,1.176,,,138.06,58.97,5.99,4527,0.056,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,45,42.5,48.57,0
Brazil,20211118,102017.215,45.554,2839.943,1.143,,,138.61,59.28,6.16,4264,0.047,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.97,42.48,48.55,0
Brazil,20211119,102072.841,45.358,2841.675,1.204,,,139.21,59.62,6.35,4300,0.054,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.94,42.46,48.53,0
Brazil,20211120,102129.971,43.368,2843.036,1.274,,,139.6,59.84,6.45,4404,0.058,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.92,42.45,48.52,0
Brazil,20211121,102191.997,42.543,2844.085,1.247,,,139.88,60.01,6.52,4540,0.06,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.9,42.44,48.51,0
Brazil,20211122,102233.021,38.689,2845.093,0.906,,,140.41,60.3,6.69,4912,0.065,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.88,42.43,48.49,0
Brazil,20211123,102256.828,39.351,2845.428,0.913,,,140.96,60.62,6.85,5235,0.072,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.85,42.41,48.47,0
Brazil,20211124,102268.876,39.215,2845.999,0.953,,,141.5,60.94,7.01,4914,0.064,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.82,42.4,48.45,0
Brazil,20211125,102316.769,42.793,2847.318,1.054,,,141.89,61.17,7.11,4681,0.063,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.8,42.38,48.44,0
Brazil,20211126,102376.821,43.426,2848.586,0.987,,,142.46,61.49,7.27,4649,0.066,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,2,1,1,2,1,1,2,1,0,0,,,2,3,0,,0,3,0,44.77,42.37,48.42,0
